OBJECTID,RecKey,subPlotID,subPlotDesc,SpeciesList,DateLoadedInDb,PrimaryKey,DBKey,GlobalID
1492407,1809121529034059,1,,CAGE2,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F692849D-7275-40F0-BFAA-003F3B4EEA4F}
1492408,1809121529034059,1,,ERCA14,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{118990FF-55E3-4F7D-96CC-4C61A1E1F3D3}
1492409,1809121529034059,1,,CACH7,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5D21315D-046C-4797-8CC3-0422CCDCEB82}
1492410,1809121529034059,1,,BOST4,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{058A1AA2-4D1A-4A49-9FA8-A4009F6FD8F1}
1492411,1809121529034059,1,,ANSE4,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{0571734D-D6FD-44EF-A9B6-3634A0026631}
1492412,1809121529034059,1,,SYRO,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BE369303-D107-4ABF-AA0F-71E19038C1C6}
1492413,1809121529034059,1,,PG04,2018-09-01,18091214574732752018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CECA4068-3955-4303-9F9D-1FC2AB745E2B}
1492414,1809130916514490,1,,ACHY,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{55BF9131-057E-4876-ACE2-4C05DAAAA32B}
1492415,1809130916514490,1,,BOGR2,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{98796796-76D2-4262-A899-BF572230F5E6}
1492416,1809130916514490,1,,GUSA2,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4D926E3F-C4E1-4825-B9C3-46804F2CBCF9}
1492417,1809130916514490,1,,JUOS,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C394F878-FE49-493C-B39E-4D57B96BF43B}
1492418,1809130916514490,1,,OPPO,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{55071A7F-28C2-43F0-B25F-E4293BCCBFD8}
1492419,1809130916514490,1,,PLJA,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F80032A7-6737-4B73-B635-52AF2CEE1326}
1492420,1809130916514490,1,,POSE,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A6CE5475-0D9B-4A00-AD2F-0DF5983615E8}
1492421,1809130916514490,1,,BRTE,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{235DF23A-7E67-44D4-8B7F-FC79B7CB030A}
1492422,1809130916514490,1,,ATCA2,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{138BAD64-68AD-43BC-8BF5-C83EC674152E}
1492423,1809130916514490,1,,ARTRW8,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9999DA67-74FC-42C6-999E-0FCACFBD1CB8}
1492424,1809130916514490,1,,LEMO2,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{869E52C4-D63A-4D77-BF64-919BDA86F9D5}
1492425,1809130916514490,1,,HEVI4,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{290BA08A-2806-441B-8733-E0F92C9745A6}
1492426,1809130916514490,1,,KRLA2,2018-09-01,18083010222579372018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{640831DB-D08C-4E0D-ADE0-8973272EC997}
1492427,1807200739576523,1,,AQCO,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7147062C-81DB-4467-8383-78915D959622}
1492428,1807200739576523,1,,TAOF,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{887783BA-C8A7-425E-852A-DCEBE4DF2656}
1492429,1807200739576523,1,,ACNE9,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{39344B4B-27E7-4EC9-874F-2C1F528911C8}
1492430,1807200739576523,1,,HEMUM,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2D87CE79-15BD-4052-A3E8-59BBB15E3202}
1492431,1807200739576523,1,,TRDU,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{00194766-8922-4E84-89C3-3258B96FA333}
1492432,1807200739576523,1,,HYFI,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{08B852C8-0EA3-4325-B2CC-6A461B7ED238}
1492433,1807200739576523,1,,PHPRN,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5B7E6EAA-5308-4207-B0E7-154E5EB5D688}
1492434,1807200739576523,1,,ACMI2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C6B7E7F1-1B1C-4A72-AE80-42AE812477C0}
1492435,1807200739576523,1,,AGRU,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D4099D80-71D2-44F6-8A4E-AAD794D73274}
1492436,1807200739576523,1,,AMUT,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{92DBD9EA-D94E-4C52-B212-1FA963F70F95}
1492437,1807200739576523,1,,ARCO9,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{91FAD84E-A720-494B-A434-1187B4BCAD27}
1492438,1807200739576523,1,,BRAN,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8ECD7C90-D7D4-48E4-95ED-9936A99DF3B8}
1492439,1807200739576523,1,,BRIN2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CBBB0220-DFB6-439B-8763-3D282EE3BDA8}
1492440,1807200739576523,1,,CIAR4,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{505BA84C-379F-4EF7-9917-94CD622ED9E3}
1492441,1807200739576523,1,,CYOF,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{29738D04-5681-4018-88C4-C9A87CC4404F}
1492442,1807200739576523,1,,ERSP4,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4AA9EA1A-A170-48CC-B4D6-5C1729EB3B5E}
1492443,1807200739576523,1,,GERI,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BF83B8CC-B2F7-4010-BACB-B1B22CFFB2AE}
1492444,1807200739576523,1,,LIPO,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{98200627-1CCC-43F4-99B6-48CA0302A8C4}
1492445,1807200739576523,1,,LUPOP5,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3F06407B-C892-4461-AB0D-6F35BCAAA227}
1492446,1807200739576523,1,,MARE11,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6483F8CD-D2BD-4EE5-B887-0D637EBAD38E}
1492447,1807200739576523,1,,MOFI,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8272560D-968E-4B9E-BAC3-169B8C7E15DC}
1492448,1807200739576523,1,,PF00,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{520BE579-FB34-4763-AC52-05B5AD8A9882}
1492449,1807200739576523,1,,PEPR7,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1120FDAE-A905-4D21-B47B-C543D2BAA94C}
1492450,1807200739576523,1,,GABO2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{050FCA63-F2C4-4675-9420-F2145B18B699}
1492451,1807200739576523,1,,POPR,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1061D9E2-458A-491D-948C-42105C6730CA}
1492452,1807200739576523,1,,POTR5,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{941AEF2F-6D49-44B2-A194-CF83CDB142F9}
1492453,1807200739576523,1,,PRVI,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BEAE2E8C-7B66-4B24-9A75-16CE3A71ACC0}
1492454,1807200739576523,1,,QUGA,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B4A3C283-FCCC-45DE-9D49-0024C2B8C0E7}
1492455,1807200739576523,1,,RULA3,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{ABC2AFA8-DA31-4E0B-A3B5-9B3E53CC64FD}
1492456,1807200739576523,1,,SYRO,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{798E7E23-6F1A-4EA2-B67C-801E924F6282}
1492457,1807200739576523,1,,THFE,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{6E3F9BDC-E663-486D-BFA8-90D1FA82E2D2}
1492458,1807200739576523,1,,THIN6,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{F038AA92-BB28-47E6-82D0-18987814F001}
1492459,1807200739576523,1,,URDI,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A71D502F-7FC8-4F7B-AAA8-D9A7E0D1F982}
1492460,1807200739576523,1,,ELTR,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{400657F9-73FF-410E-8065-FEAAFFC1C30C}
1492461,1807200739576523,1,,PECY4,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B6C37A43-78F0-4574-8D8D-A69AF551F45E}
1492462,1807200739576523,1,,LITE2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D3C6F381-7284-4844-A051-986602015470}
1492463,1807200739576523,1,,MELU,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{63BC4A83-5B41-4ECC-ADFA-58ACCAE40019}
1492464,1807200739576523,1,,WYAR,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EAC28064-C140-49C0-ABAF-3D3C0B3C7549}
1492465,1807200739576523,1,,SAOF4,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2258909B-185A-4376-8044-01594531287B}
1492466,1807200739576523,1,,PLMA2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9C9DD798-73C1-4167-A1A6-CCD7A8A5147E}
1492467,1807200739576523,1,,LUARR2,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C52ECDEF-AE3A-481A-B269-49968C7D6852}
1492468,1807200739576523,1,,CHAL7,2018-09-01,18071908345580362018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8A2C3511-B5A3-4CE1-972E-EAAB8B006A98}
1492469,180724102929151,1,,OPPH,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3A8C4D7E-BE16-4931-B444-61083FBA0EBF}
1492470,180724102929151,1,,ACHY,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DE6F2401-2490-440E-8C9A-7606B57DC234}
1492471,180724102929151,1,,ATGA,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CA77E5BF-AB88-4B7D-9326-9ECE7D0890EA}
1492472,180724102929151,1,,BRTE,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{131CBA09-FC84-4D0C-91A0-96EE8C7DDE63}
1492473,180724102929151,1,,PEEA,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DE1EF55F-EC6C-4434-97ED-C7BF15F323AF}
1492474,180724102929151,1,,PLJA,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{4BE05031-37F9-4920-AF01-1BA1D4930E4F}
1492475,180724102929151,1,,ATCO4,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{210E4D79-424F-4EB4-886F-66B3E9C34487}
1492476,180724102929151,1,,ELEL5,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BA032F7C-A846-4000-A488-2253D5A49FC4}
1492477,180724102929151,1,,KRLA2,2018-09-01,18072408390648502018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{12F97F50-A69D-412B-A6FE-8D969C40D61E}
1492478,1807251651418634,1,,ACHY,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{76B5A22A-6B9E-412E-887E-3F4342890C2F}
1492479,1807251651418634,1,,ARNO4,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A13F2E7D-4541-4FDE-ADBF-A094EE113F1B}
1492480,1807251651418634,1,,ARTRW8,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2389863C-53B8-408A-BD6C-693ED42ACB9E}
1492481,1807251651418634,1,,GUSA2,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A349407D-92DD-416F-AEA8-3984B7E703D8}
1492482,1807251651418634,1,,JUOS,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BC799FF0-171C-44EB-A731-E4202A806AF2}
1492483,1807251651418634,1,,PIED,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{26A7EA6B-7D6E-469D-BD03-BC604165C516}
1492484,1807251651418634,1,,POPR,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{80616857-868C-416A-AC5B-3DF92EC11D31}
1492485,1807251651418634,1,,POSE,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1AD03D78-A8B9-4FEA-92C9-27417012E0E1}
1492486,1807251651418634,1,,PEPU7,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C6D55254-D0F7-4C04-8FE7-0B2389E525F0}
1492487,1807251651418634,1,,OPFR,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{59B40766-FDF3-4CE4-854C-C5C0C84982CB}
1492488,1807251651418634,1,,ECTR,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{35DFE4D7-AB88-49A3-AB09-0D762E9ED319}
1492489,1807251651418634,1,,KRLA2,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7EA18C0A-852F-48FE-91CF-72F54219B7CF}
1492490,1807251651418634,1,,PLJA,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{45274FD1-64AE-40F9-840C-FBB593382153}
1492491,1807251651418634,1,,BOGR2,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{57C482AE-1801-4195-BB6D-9992A98B2CB9}
1492492,1807251651418634,1,,PIPO,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{171DCC14-578A-438A-8560-EAAD894C127F}
1492493,1807251651418634,1,,AGCR,2018-09-01,18072514484483882018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FF60D3D2-1C64-4462-AF28-87D80600A96C}
1492494,1807260958364500,1,,ATCO,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C4938A46-90C4-41DA-8B05-E262603DF495}
1492495,1807260958364500,1,,ATCO4,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{AA4D8993-403D-416E-A330-DC700CB04252}
1492496,1807260958364500,1,,ATGA,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FF463A88-79E9-4988-A560-DEEC25B312A5}
1492497,1807260958364500,1,,BRTE,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{CCEC9802-4EF0-4EB1-B258-923F8DB972A3}
1492498,1807260958364500,1,,ERVI22,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{765AB986-DE6B-4F82-883A-0015E68390DF}
1492499,1807260958364500,1,,GUSA2,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2CBA25AD-685E-43C3-BC13-D4395803B457}
1492500,1807260958364500,1,,LESA4,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D2C61944-208A-44BC-A9CF-E59A151984AC}
1492501,1807260958364500,1,,SH04,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9C633709-96D9-49B4-83B3-53642EB824CB}
1492502,1807260958364500,1,,OPPOP,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{EBEA1917-FB1B-4149-9233-727AF9B2D59C}
1492503,1807260958364500,1,,PASM,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{75D7D41F-8513-4ABC-B771-96ABC28BF4A6}
1492504,1807260958364500,1,,PF23,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{34572550-6A44-4BE8-8A99-23E48A38E0C3}
1492505,1807260958364500,1,,SH05,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{134B4F04-5B0E-4B3D-B592-49ADEFB7D181}
1492506,1807260958364500,1,,AF02,2018-09-01,18072607523797912018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A6F6B50C-F5B5-424C-89BD-C3BC4891C631}
1492507,1807301559527396,1,,AGCR,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2DD2F87D-1E5E-44D6-9D4F-67E75782ACAA}
1492508,1807301559527396,1,,AMUT,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{63C26DA0-FE6F-48E3-87FB-662625E9E9C2}
1492509,1807301559527396,1,,ARTRW8,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B1F373BD-6D5E-46BB-8D0D-5B599EC6E798}
1492510,1807301559527396,1,,CHDE2,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C173AB2F-E97F-46BB-90C3-AF5C70C02270}
1492511,1807301559527396,1,,JUOS,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D6F715CB-D257-4E26-9CAA-4FE7855D4F08}
1492512,1807301559527396,1,,PEPU7,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FE47C6A9-1D0B-44C6-9763-9425E20B08CF}
1492513,1807301559527396,1,,PIED,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E9A2BCDE-4416-452C-92F0-B5B2B2A3BEFE}
1492514,1807301559527396,1,,POSE,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D0A8A74F-4645-44F7-8B69-CE2965ED1196}
1492515,1807301559527396,1,,QUGA,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{3CD7F045-E5C5-4A6A-B966-40E9F51CA5AB}
1492516,1807301559527396,1,,YUBA2,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{28AD9AC3-B601-4292-9C4B-C975BE742261}
1492517,1807301559527396,1,,CEMO2,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8C577142-3C45-4EA9-9758-F15353212429}
1492518,1807301559527396,1,,GUSA2,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{763C9265-9082-4D6E-A41A-D43485578551}
1492519,1807301559527396,1,,ELEL5,2018-09-01,18073013463130432018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{7F702306-1C8E-4F54-9A71-C8F9B979FFFD}
1492520,1807231503285668,1,,QUGA,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C893E00D-C6FC-4933-9B11-79857E139BA7}
1492521,1807231503285668,1,,SYRO,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{05B17F03-E908-484D-A6C5-5E25C781FA90}
1492522,1807231503285668,1,,BRMA4,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{8E85977F-AA6D-4A4E-828A-1D72EF733C4B}
1492523,1807231503285668,1,,POSE,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{81B43646-A3E0-413C-8E1B-D70A8D7DADE2}
1492524,1807231503285668,1,,CAGE2,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{35496C0E-A222-4723-9CB6-435C777FD93A}
1492525,1807231503285668,1,,POPR,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9C6791E7-9B07-4A40-9DE2-56BBD86DF8B6}
1492526,1807231503285668,1,,ROWO,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FBC1D1E2-5912-42B5-8CE0-F4AE18D6B7C9}
1492527,1807231503285668,1,,PRVI,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5478DA0F-E93F-4204-BADC-56BC5092EE9D}
1492528,1807231503285668,1,,THFE,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{A7754E62-EC8B-43A2-A897-9F5378B44EE5}
1492529,1807231503285668,1,,LIPO,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E686F479-555B-4CEC-B507-D61CC6CF41AA}
1492530,1807231503285668,1,,HEMUM,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DB8B0B2B-3ACB-4803-BA57-52F5B3B3552A}
1492531,1807231503285668,1,,CISC2,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{FE83BAB7-094B-433F-B36B-F25CAE4ABCB6}
1492532,1807231503285668,1,,ACMI2,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{D36D611D-3954-4EA8-81A9-6EB59A69D7CE}
1492533,1807231503285668,1,,AMUT,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{B13DA89D-C3A7-478C-B3D2-64C324BA75D8}
1492534,1807231503285668,1,,ACNE9,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{2CC60001-6A86-4525-9FD9-49F83D7C0473}
1492535,1807231503285668,1,,LALA3,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{78AFF229-75A1-4D3B-8974-C816C00C84EE}
1492536,1807231503285668,1,,PADI11,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{E0D46105-28D5-4B21-853A-220D8FC82FEA}
1492537,1807231503285668,1,,GABO2,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{5998EA41-4B9E-4E6B-82B5-C879AA3F0B8A}
1492538,1807231503285668,1,,CODI4,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{DA8300C5-8979-465B-B389-920C461CD4B8}
1492539,1807231503285668,1,,VETH,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C66B3931-9A6D-4212-BF61-89306F0248FE}
1492540,1807231503285668,1,,PF00,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{9C4D947F-FDB1-4B3E-8418-B983EA006789}
1492541,1807231503285668,1,,LUAR3,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{842EFAEB-B719-4DC7-AC09-A6B292539137}
1492542,1807231503285668,1,,ERNA10,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{63DF5590-29E5-440A-A431-4660E6111947}
1492543,1807231503285668,1,,ELEL5,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{39BC70B0-969B-487A-93C9-D2D16B863B9C}
1492544,1807231503285668,1,,DAGL,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{73BFBA74-FC4A-470D-B0F8-5FD6B2251C37}
1492545,1807231503285668,1,,BASA3,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{15EDDFB8-DC8B-42A8-945C-85265E28465D}
1492546,1807231503285668,1,,ARTRV,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{1290B893-841B-4EE5-8CD6-F6E11E5A59E9}
1492547,1807231503285668,1,,ACLE9,2018-09-01,18071810392856832018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{BA7B72B8-EA77-4FA5-A8EA-2C3B2E1EC713}
1492548,1807091102374245,1,,ATCO,2018-09-01,18070509094810962018-09-01,CO_UncompahgreFO_LUP_2018_5-3b_02.mdb,{C740EBD3-A287-4261-AA24-39D7307AF3EA}
